,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,category,WiFi,RestaurantsTakeOut,Alcohol,BikeParking,RestaurantsReservations,OutdoorSeating,RestaurantsDelivery,RestaurantsPriceRange2,RestaurantsAttire,NoiseLevel,HasTV,RestaurantsGoodForGroups,GoodForKids
9223,q_TUankOApFUPDNQIDmI9w,Indian Rice Factory Chai Bar,414 Dupont Street,Toronto,ON,M5R 1V9,43.6738449,-79.4117562,3.0,6,"Restaurants, Cafes",,True,,,,True,,2,,,False,,
9224,qva0jVl1yup7RaImLh_eVw,Myoungdong Chammat Kalguksu,1549 Steeles Avenue E,Toronto,ON,M2M 3Y7,43.805234000000006,-79.384046,3.5,34,"Korean, Hot Pot, Restaurants",'free',True,u'none',True,True,False,False,2,u'casual',u'average',True,True,True
9225,e62KCqoq3qQm0nvt3s5UAA,Ginza Sushi and Thai,1255 Bay Street,Toronto,ON,M5R 2B1,43.6712101,-79.38987979999999,3.0,46,"Thai, Restaurants, Sushi Bars",'no',True,u'full_bar',True,True,False,True,2,u'casual',u'average',False,True,True
9226,VXlK-DWw4ADR4TE7Eou5Dg,Margarita's Fiesta Room,14 Baldwin Street,Toronto,ON,M5T 1L2,43.65629620000001,-79.3929575,3.0,93,"Restaurants, Mexican",u'free',True,u'full_bar',True,True,True,True,2,u'casual',u'average',True,True,False
9227,2iBz8Ho8dQRDXS-HgXQLvA,Coffee Culture Café & Eatery,409 College Street,Toronto,ON,M5T 1T1,43.6563513,-79.406536,3.5,44,"Breakfast & Brunch, Restaurants, Coffee & Tea, Bagels, Food",u'free',True,u'none',True,False,False,False,1,u'casual',u'quiet',True,True,True
9228,3dbAuGqDZYjwJ2Bv6I-e_w,Pho Nam Dinh,1885 Kennedy Road,Toronto,ON,M1P 2L9,43.766508200000004,-79.2805533,3.5,55,"Restaurants, Vietnamese",'no',True,'none',False,True,False,False,1,'casual',u'quiet',False,True,True
9229,KRXvRxUCv8vo7gZykmgutA,Love Me Sweet,"4750 Yonge Street, Unit 148",Toronto,ON,M2N 5M6,43.7603729,-79.41111540000001,4.5,5,"Food, Bakeries",,,,,,,,,,,,,
9230,VqReGefofdaspLlQVph2LA,Umi Sushi Express,"TD Centre, 79 Wellington St W, Food Court",Toronto,ON,M5J 2Z9,43.6465919,-79.3812685,2.5,15,"Restaurants, Sushi Bars, Food",u'no',True,u'none',False,False,False,False,1,u'casual',u'very_loud',False,False,False
9231,A-ZecZ28mwAmjlN2f5eRmA,Sunset Grill,2200 Bloor Street W,Toronto,ON,M6S 1N4,43.6515524,-79.47558199999999,3.0,41,"Restaurants, Breakfast & Brunch, Diners",u'no',True,u'none',True,False,True,False,1,u'casual',u'average',False,True,True
9232,SwfyC2ZZXLWwiw8P0RuMAg,Organics Delivered,,Toronto,ON,M3C 2H2,43.7253092,-79.34409140000001,2.5,5,"Food, Food Delivery Services",,,,,,,,2,,,,,
9233,-ykmZ_RloqRJZt3WAetv5A,Segar,1568 Bayview Avenue,Toronto,ON,M4G 3B7,43.705448700000005,-79.37507579999999,3.5,9,"Restaurants, Asian Fusion",,False,u'full_bar',,True,,False,3,u'casual',u'loud',False,False,False
9234,kbM1qfdEdEZA9QsBIPBG4Q,Pho Vu,"4002 Sheppard Avenue E, Suite 4015",Toronto,ON,M1S 1S7,43.783681395,-79.2877890291,2.0,5,"Vietnamese, Restaurants",,True,,False,,False,,2,u'casual',,False,,
9235,S_srbyDzijK78-03u5XAZA,Starbucks,4700 Keele Street,Toronto,ON,M3J 1P3,43.7726216288,-79.5011833353,1.5,10,"Coffee & Tea, Food",'no',True,,True,,False,,2,,,,,
9236,dAmVTQ6ukuLh4UxTmBoRkg,Maha's,226 Greenwood Avenue,Toronto,ON,M4L 2R2,43.6716801,-79.3285772,4.0,376,"Breakfast & Brunch, Egyptian, Middle Eastern, Restaurants, Vegan, Sandwiches",'no',True,u'none',True,False,True,False,2,u'casual',u'average',False,False,True
9237,QjhrYO6LD5mrU0WI7jxZ-g,Little Pebbles,"160 Baldwin Street, Store 8",Toronto,ON,M5T 3K7,43.65494148,-79.4002381825,4.5,76,"Food, Restaurants, Japanese, Desserts, Coffee & Tea",u'free',True,,True,,False,,1,,,,,
9238,77Nf9Cm_D-CbhxDb8jJTNA,Oodles of Strudels,"St. Lawrence Market, 92 Front Street E",Toronto,ON,M5E 1C4,43.6496153,-79.37198659999999,3.0,3,"Bakeries, Food",,,,,,,,,,,,,
9239,e_vguiiAy096g8-e0oQDDg,Subway,507 Saint Clair Avenue W,Toronto,ON,M6C 1A1,43.6829074,-79.4185039,2.0,5,"Restaurants, Fast Food, Sandwiches",,True,u'none',,False,False,True,1,u'casual',u'quiet',False,False,True
9240,kbHaE5NeqcU2hLu1ZrfjKQ,Tim Hortons,1840 Bayview Avenue,Toronto,ON,M4G 3C9,43.7136057,-79.3779693,2.5,3,"Coffee & Tea, Food",u'no',,,False,,False,,1,,,,,
9241,MmwKWBBrR0NF05hGBxnWjA,Veda Healthy IndianTakeout,"Sandford Fleming Building, 10 King's College Rd",Toronto,ON,M5S,43.6600106,-79.3948345,3.0,19,"Restaurants, Indian",u'no',True,u'none',True,False,False,True,1,u'casual',u'average',False,True,False
9242,36Di9dRKgsxduxodeWsY0w,Pop-Up On River,119 River Street,Toronto,ON,M5A 3P5,43.660900399999996,-79.3577872,4.0,4,"Diners, Caribbean, Greek, Restaurants",,,,,,,,,,,,,True
9243,2pAaYEpVsAy3XNLpmPxCoA,Pulp Kitchen,1129 Queen St E,Toronto,ON,M4M 1L1,43.6621626,-79.3347124,3.5,12,"Vegan, Sandwiches, Food, Juice Bars & Smoothies, Restaurants, Vegetarian",,True,u'none',,False,False,False,2,u'casual',,,True,True
9244,Khrvl0l9aYG_XyVJft7CVg,B.good,75 Eglinton Avenue E,Toronto,ON,M4P 3A4,43.7069579,-79.39556340000001,2.5,16,"Event Planning & Services, Burgers, Gluten-Free, Caterers, Juice Bars & Smoothies, Restaurants, Vegan, Salad, Food",,True,'none',False,False,False,False,2,'casual',u'average',False,True,True
9245,l5MKpZThwcinpNmv4lcBgg,Ducky's Roti,3296 Lakeshore Blvd W,Toronto,ON,M8V 1M2,43.5972,-79.52385,3.0,18,"Restaurants, Caribbean",u'no',True,,False,False,False,False,1,'casual',u'quiet',,True,True
9246,DlhhSd13HsuRqPT6h3kvAg,Harbord Bakery,115 Harbord Street,Toronto,ON,M5S 1G7,43.6623851,-79.4044602,3.5,51,"Kosher, Food, Restaurants, Bakeries",u'no',True,u'none',True,False,False,False,2,u'casual',u'quiet',False,True,True
9247,P6JCepLy6zlq-jEsrAqkKA,India Palace,257 Queen Street W,Toronto,ON,M5V 1Z4,43.6502918,-79.38899690000001,3.5,38,"Pakistani, Indian, Middle Eastern, Restaurants",u'no',True,u'full_bar',,True,False,True,2,u'casual',u'quiet',False,True,True
9248,pw167x7bLW5t6N2WHjroZA,Barnsteiner's,1 Balmoral Avenue,Toronto,ON,M4V 3B9,43.6855438,-79.3934229,3.5,44,"Restaurants, Modern European, German",u'no',True,u'full_bar',False,True,True,False,3,u'casual',u'average',False,True,False
9249,lCiLB93bFqGIY_09lc_RRA,Fruit Jungle,"Splendid China Mall, 4675 Steeles Avenue E, Unit 2FC1",Toronto,ON,M1V 4Y3,43.820399200000004,-79.3046543,3.5,3,"Desserts, Food, Coffee & Tea, Juice Bars & Smoothies",,,,,,,,1,,,,,
9250,uG0yvj2JWfCf0eaIgxcwXQ,Our Spot,180 Baldwin Street,Toronto,ON,M5T 1L8,43.6548261,-79.4007684,4.0,122,"Cafes, Restaurants, Breakfast & Brunch",u'free',True,'none',True,False,True,False,1,u'casual',u'average',True,True,True
9251,4kDLEb1OgE7IrO54lCkn3A,Cocina Economica,141 Berkeley Street,Toronto,ON,M5A 2X1,43.6549273753,-79.36547488689999,4.0,161,"Mexican, Restaurants, Latin American",u'no',True,u'full_bar',True,True,True,False,2,u'casual',u'average',False,True,False
9252,a_assgoJEpKu2-kyAWFc8Q,Kenzo Ramen Bloor,372 Bloor Street W,Toronto,ON,M5S 1X7,43.666413899999995,-79.40609,3.5,108,"Japanese, Ramen, Restaurants",u'free',True,u'beer_and_wine',True,False,False,True,2,u'casual',u'average',False,True,True
9253,nsoSw8B3teY2FGAEPfiVfA,Choi's Kitchen,3369 Bloor Street W,Toronto,ON,M8X 1G2,43.6445955,-79.5226903,4.0,9,"Chicken Shop, Restaurants, Chicken Wings",'free',True,,,True,,,2,'casual',,True,True,True
9254,vQXhuCQ4Wc3WWesp9hy3VQ,Pizza Hut,77 Lower Jarvis,Toronto,ON,M5E 1R8,43.6475595,-79.37045309999999,1.5,18,"Restaurants, Pizza, Food Delivery Services, Food, Chicken Wings, Italian",,True,u'none',True,False,False,True,2,'casual',u'quiet',False,False,True
9255,U7DdQ8iTWyZ9Pw7H4bXjPA,Pusateri fine foods,176 Yonge Street,Toronto,ON,M5C 2L7,43.651914597799994,-79.3797883764,3.0,32,"Shopping, Restaurants, Food, Food Delivery Services, Food Court, Event Planning & Services, Florists, Flowers & Gifts, Caterers",,True,,False,,,True,3,,,,,
9256,tTx6Ac4yQWNnRW2qMHFztg,Yumi Japanese Restaurant,2384 Bloor Street W,Toronto,ON,M6S 1P5,43.6500617,-79.48242629999999,3.5,37,"Restaurants, Japanese",'no',True,'beer_and_wine',True,True,False,False,2,u'casual',u'average',False,True,True
9257,xJKVVTSIAwmSiY3cGJYwfg,Scarpetta,550 Wellington Street W,Toronto,ON,M5V 3L8,43.642845200000004,-79.40167109999999,3.5,47,"Restaurants, Italian",u'no',True,u'full_bar',,True,False,False,4,u'dressy',u'average',False,True,False
9258,6OL984vuQvNiHqvLfSVDXQ,Entice Restaurant & Lounge,1036 Queen Street W,Toronto,ON,M6J 1H7,43.6440657,-79.42030720000001,4.0,31,"Lounges, Wine Bars, Cocktail Bars, Bars, Comfort Food, Breakfast & Brunch, American (Traditional), Nightlife, Restaurants",u'free',False,u'full_bar',True,True,False,False,3,'casual',u'average',True,True,False
9259,33X3XepxPp02-Wkem8HPfg,Ali's King Falafel,687 King Street W,Toronto,ON,M5V 1M9,43.643719399999995,-79.40349590000001,2.5,3,"Middle Eastern, Restaurants, Falafel, Mediterranean",,True,,,,,,,u'casual',,,True,
9260,IwcntSsDebOSZqaUQ41n6g,Fusia Dog,65 Duncan Street,Toronto,ON,M5V 1Z4,43.649931099999996,-79.3892003,3.0,15,"Hot Dogs, Restaurants",u'no',True,u'none',,False,False,False,2,u'casual',u'average',False,False,True
9261,F95NbWcoGf5yGsYnSUVKwQ,Swirls,4158 Dundas Street W,Toronto,ON,M8X,43.661415600000005,-79.50883929999999,4.0,21,"Bakeries, Desserts, Food",,True,,,,,True,2,,,,,
9262,0yZkGtnjZYxdW39aaKKzQg,Pho Mi Gia Phung,598 Gerrard St E,Toronto,ON,M4M 1Y3,43.665616,-79.3518608,3.0,14,"Vegetarian, Vietnamese, Restaurants",,True,u'full_bar',,False,True,False,1,u'casual',,,True,True
9263,Ryqmm5vXHmSscZjzQQkyxQ,La Mexicana,838 Yonge Street,Toronto,ON,M4W 2H1,43.6715146,-79.3874234,3.0,51,"Restaurants, Mexican",u'free',True,u'full_bar',True,True,True,False,2,u'casual',u'average',False,True,True
9264,n0brCahcSv6DdYqjKIIxLw,"Grain, Curd & Bean",1414 Dundas Street W,Toronto,ON,M6J 1Y5,43.649669200000005,-79.4292377,4.0,8,"Specialty Food, Bakeries, Cheese Shops, Coffee & Tea, Food",'free',,,True,,True,False,2,,,,,
9265,YEg3lD1c5Dcpl-nzWvFYjQ,Chino Locos,368 Broadview Avenue,Toronto,ON,M4M 2H1,43.6654197,-79.35274190000001,3.0,39,"Food, Restaurants, Mexican",u'free',True,'beer_and_wine',True,False,False,False,1,u'casual','quiet',True,True,True
9266,XC23vvqHdCJqev-bmeh2HQ,Petit Nuage,707 Dundas Street W,Toronto,ON,M5T 2W6,43.651424799999994,-79.4041234,4.5,51,"Restaurants, Desserts, Bakeries, Food, Food Stands",u'no',True,u'none',True,False,True,False,1,'casual',u'quiet',False,False,True
9267,zJzkL4VHHksVVGepR1IAGw,Hopgoods Foodliner,325 Roncesvalles Avenue,Toronto,ON,M6R 2M6,43.648778,-79.4499788,4.0,118,"Restaurants, American (New), Breakfast & Brunch, Wine Bars, Canadian (New), Bars, Seafood, Nightlife",u'free',True,u'full_bar',True,True,False,False,3,u'casual',u'average',False,True,False
9268,X6ZZksefmR_piQj2Gbnduw,Paldo Gangsan,694 Bloor Street  W,Toronto,ON,M6G 1L4,43.6639057,-79.41746440000001,4.0,61,"Korean, Restaurants",'no',True,u'beer_and_wine',True,True,False,False,1,u'casual',u'average',True,True,True
9269,EYr6MenmkAwkKeJ-sYa18w,Subway,"700 King Street W, Unit 1",Toronto,ON,M5V 2Y6,43.64405870000001,-79.40331040000001,3.0,5,"Restaurants, Sandwiches, Fast Food",,True,u'none',,False,False,False,,u'casual',,,False,False
9270,pZ1quwXnYozLIZIVABojhw,Black Hoof,928 Dundas Street W,Toronto,ON,M6J 1W3,43.6509775,-79.4132797,4.0,465,"Bars, Nightlife, Champagne Bars, Gastropubs, Restaurants, Cocktail Bars",u'no',False,u'full_bar',True,False,True,False,3,u'casual',u'average',False,True,False
9271,g8tSgxDIbeTu5uEyqI7Kkg,Ninki Japanese Cuisine & Bar,"133 Richmond W, Suite 101",Toronto,ON,M5H 4G1,43.650417499999996,-79.38487909999999,3.5,4,"Japanese, Restaurants",u'no',True,u'full_bar',,True,,True,2,u'casual',u'average',True,True,True
9272,NbMgjUIHD6EbgtPwwX-dUg,Five Points Hot Chicken,1051 Bloor Street W,Toronto,ON,M6H 1M4,43.6602299546,-79.43160665090001,2.5,6,"Chicken Shop, Restaurants",,,,,,,,,,,,False,
9273,Ds7Q4ix3luhMmm0kFt2xVg,Laylow Brewery,1144 College Street,Toronto,ON,M6H 1B6,43.652495,-79.4338518,4.5,30,"Restaurants, Breweries, Pubs, Gastropubs, Food, Nightlife, Bars",,,,True,True,,False,2,'casual',u'loud',,True,False
9274,Gj_3rd6cksrE7x9CYK3_3A,Alligator Pear Cafe,639 Queen Street W,Toronto,ON,M5V 2B7,43.6471805,-79.40340340000002,4.0,3,"Event Planning & Services, Food, Caterers, Restaurants, Cafes",u'free',True,u'none',,,,,,u'casual',,,,
9275,QgdO29fGB-eBNe1BzHR7YQ,DEQ Terrace & Lounge,"The Ritz-Carlton, 181 Wellington Street West",Toronto,ON,M5V 3G7,43.645413299999994,-79.3872946,3.5,55,"Lounges, Nightlife, Restaurants, Bars, Wine Bars, Canadian (New)",'free',,u'full_bar',True,True,True,False,3,,u'average',True,True,
9276,sYUsL6Og4axZduPrJpdi0g,Fat Bastard Burrito,"634 Yonge Street, Suite 009",Toronto,ON,M4Y 1Z8,43.666394399999994,-79.3853983,3.0,49,"Restaurants, Food, Mexican",'no',True,u'none',True,False,False,False,1,'casual',,True,False,True
9277,8hugGUF8V-GfUzXyqKu-QA,Red Lion Pub,449 Jarvis St,Toronto,ON,M4Y 2G8,43.6645291,-79.3772417,3.0,4,"British, Restaurants, Pubs, Bars, Nightlife",,False,u'full_bar',,True,True,False,2,u'casual',,,True,False
9278,6Hr2C94DQQJu69NSHTB-kw,SPoT Coffee,77 Provost Drive,Toronto,ON,M2K 2X9,43.7666745,-79.36779150000001,3.0,4,"Coffee & Tea, Food",,,,,,,,,,,,,
9279,tEZPHzECrTUVWr07RcKpTw,KFC,1364 Queen St. East,Toronto,ON,M4L 1C8,43.6644168,-79.32561899999999,2.0,4,"Chicken Shop, Chicken Wings, Fast Food, Restaurants",,True,u'none',,False,False,False,1,,u'average',False,False,True
9280,HE0nhHxUt8fmQ5qTnuU2_w,Starbucks,39 Eglinton Avenue E,Toronto,ON,M4P 1A2,43.706859,-79.39695040000001,3.5,11,"Coffee & Tea, Food",u'free',,,True,,True,,2,,,,,
9281,IPV-KGMLNvl3WRn1rFpk6w,Greenhouse Juice,5 Macpherson Avenue,Toronto,ON,M5R 1W7,43.678934000000005,-79.39079659999999,4.5,26,"Gluten-Free, Food, Restaurants, Nutritionists, Vegan, Juice Bars & Smoothies, Health & Medical",u'no',True,,True,,,,3,,,,,
9282,VEgaaQuYvdD32gjNAjT_vg,Little Caesars,2065 Lawrence Avenue E,Toronto,ON,M1R 2Z4,43.745336200000004,-79.29377840000001,4.0,4,"Food Delivery Services, Pizza, Food, Restaurants",,True,u'none',,False,,True,,u'casual',,,True,
9283,LPsbCMNL1GDQ4dRek8e8dA,A&W,4841 Yonge Street,Toronto,ON,M2N 5X2,43.7625088,-79.4105316,4.5,6,"Fast Food, Restaurants, Burgers",,False,,,False,,False,,,,,,
9284,wfe31gLa1qtAgiCVI0cH2g,Pastucci's,759A The Queensway,Toronto,OH,M8Z 1N1,43.6258794,-79.5040259,4.0,9,"Restaurants, Italian",u'free',True,u'none',True,False,True,True,2,'casual',,True,True,True
9285,kAjCI0-7igmzWdsXbOuYWQ,The Fox,35 Bay Street,Toronto,ON,M5J 1J5,43.6426125942,-79.3774290313,2.5,58,"Gastropubs, Bars, Restaurants, Pubs, Nightlife",'free',True,u'full_bar',True,False,True,True,2,u'casual',u'average',True,True,False
9286,RwRNR4z3kY-4OsFqigY5sw,Uncle Tetsu's Japanese Cheesecake,598 Bay Street,Toronto,ON,M5G 1M5,43.655968900000005,-79.38401340000001,3.5,939,"Bakeries, Japanese, Restaurants, Desserts, Food",u'no',True,u'none',True,False,False,False,1,u'casual',u'loud',False,False,False
9287,uhTd0EyPImAA-LyuY2KKqw,Central Coffee,986 Bloor Street W,Toronto,ON,M6H 1L8,43.661190600000005,-79.42977859999999,4.5,3,"Religious Organizations, Food, Coffee & Tea, Restaurants, Cafes, Venues & Event Spaces, Churches, Event Planning & Services",u'free',True,,True,,True,,1,,,,,
9288,fdelVLQp8hQfs7s9XAm38Q,Noka All You Can Eat Sushi,513 Bloor Street W,Toronto,ON,M5S 1Y4,43.665411799999994,-79.4087897,2.0,19,"Sushi Bars, Hawaiian, Food, Restaurants, Poke, Asian Fusion",u'no',True,u'beer_and_wine',False,False,False,True,,,,False,,
9289,i2-hzUEWsaqA1M1GRlwynw,Thai One On,500 Queen Street W,Toronto,ON,M5V 2B6,43.6477453,-79.4018186,2.0,44,"Restaurants, Thai, Malaysian",,True,u'full_bar',True,False,False,True,2,u'casual',u'average',True,False,False
9290,uXzHDmzG5mTcjP7IctinKQ,Sher-E-Punjab,351 Danforth Avenue,Toronto,ON,M4K 1N7,43.677136700000005,-79.3529471,4.0,70,"Indian, Restaurants",,True,u'full_bar',True,True,False,True,2,u'casual',u'average',False,True,True
9291,oAq3-dXyDT3k4Mluc1ftTA,Yamato Japanese Restaurant,24 Bellair Street,Toronto,ON,M4W 1A7,43.6707010231,-79.3911426087,3.5,156,"Sushi Bars, Japanese, Restaurants",u'no',True,u'full_bar',True,True,True,False,3,u'casual',u'average',False,True,True
9292,-KqJjXDhqq6Ah5cMiF-sug,Sharetea,"15 Northtown Way, Unit 22",Toronto,ON,M2N 7A2,43.7748786,-79.4132928,4.0,52,"Juice Bars & Smoothies, Food, Coffee & Tea, Bubble Tea",u'free',True,u'none',True,False,False,False,1,u'casual',u'average',True,True,True
9293,f-2ZS7X9KbGGJ2Ql1dBwEg,Krave Coffee,"781 St.  Clair Avenue W, Unit 2",Toronto,ON,M6C 1B7,43.680679999999995,-79.4292317,4.0,39,"Coffee & Tea, Cafes, Sandwiches, Salad, Food, Internet Cafes, Restaurants",u'free',True,u'none',True,False,True,False,1,'casual',,False,False,True
9294,n_D9ni3-b7AfKH8AnCZp0A,Yogi's Pizza & Wings,"400 Sewells Road, Unit 4",Toronto,ON,M1B 5H3,43.816797799999996,-79.21091559999999,3.5,8,"Restaurants, Local Flavor, Food, Chicken Wings, Pizza",u'no',True,,,False,False,True,1,u'casual',u'average',False,True,True
9295,PPrE3wc9hihGLQOX0Y6nvg,Black Skirt,974 College Street,Toronto,ON,M6H 1A5,43.6534635,-79.4276819,4.0,19,"Restaurants, Italian, Food",u'no',True,u'full_bar',,,False,False,2,u'dressy',u'quiet',True,True,True
9296,lusyQapYBD-df6VofjRWMQ,Karahi Point,2201 Finch Avenue W,Toronto,ON,M9M 2Y9,43.7527437253,-79.53690178689999,4.0,16,"Restaurants, Halal, Indian, Pakistani",,True,'none',,True,,True,,,,,,
9297,bZgfnQtLXly82_XmLBqOwQ,Wayne Gretzky's,99 Blue Jays Way,Toronto,ON,M5V 9G9,43.6453305,-79.39184200000001,3.0,242,"American (Traditional), Restaurants, Nightlife, Sports Bars, Bars",u'free',True,u'full_bar',True,True,True,False,2,u'casual',u'average',True,True,True
9298,pSMK_FtULKiU-iuh7SMKwg,Blaze Fast-Fire'd Pizza,"10 Dundas Street East, #124",Toronto,ON,M5B 2G9,43.6565313337,-79.3800427474,4.5,434,"Gluten-Free, Restaurants, Salad, Pizza, Fast Food",'free',True,u'none',True,False,False,False,2,u'casual',u'average',False,True,True
9299,lf-H2l65FE0oluEco-m4KA,New York Cafe,757 Broadview Avenue,Toronto,ON,M4K 2P6,43.6760186,-79.3585359,3.5,41,"Burgers, Restaurants, Greek, Breakfast & Brunch, Pizza",'no',True,u'full_bar',True,True,True,False,1,u'casual',u'average',True,True,True
9300,-wVY4n2kHXz38kT7Uy0BOQ,Tim Hortons,77 Lower Jarvis Street,Toronto,ON,M5E 1R8,43.6477040939,-79.3705069274,3.5,3,"Bagels, Coffee & Tea, Food, Donuts",'free',True,,True,,True,,1,,,,,
9301,89fz0LevC90gcscE0A__Aw,The Original Grill,547 Danforth Avenue,Toronto,ON,M4K 1P7,43.67820510000001,-79.3476558,4.0,10,"Greek, Restaurants",u'free',True,u'full_bar',False,True,True,True,2,'casual',None,False,True,True
9302,jdxde4eu6wdLZrUYxkYhfQ,Picnic,60 Bloor Street W,Toronto,ON,M4W 3B8,43.670202645100005,-79.3862223074,3.5,29,"Canadian (New), Restaurants, Coffee & Tea, Juice Bars & Smoothies, Food, Sandwiches",'free',True,u'none',True,False,False,False,1,u'casual',u'average',False,False,True
9303,Rh2smrKvcamnP8VBUgMI0Q,Dim Sum King Seafood Restaurant,"421 Dundas St W, 3rd Fl",Toronto,ON,M5T 1G6,43.653324,-79.395372,3.0,226,"Chinese, Dim Sum, Restaurants",'free',True,u'beer_and_wine',True,True,False,True,2,u'casual',u'average',True,True,True
9304,61Llhn62hVdHy9t8c9LSuw,Ruelo Patisserie,4 Erskine Avenue,Toronto,ON,M4P 1Y8,43.711170200000005,-79.39892979999999,3.0,25,"Food, Bakeries, Desserts, Coffee & Tea",u'no',,,,,False,,3,,,,,
9305,J1AB1D3_MC8513stcvQEjQ,Say Tea,2362 Bloor St W,Toronto,ON,M6S 1P3,43.6501451,-79.4815167,4.0,14,"Coffee & Tea, Food",u'no',,,True,,False,,1,,,,,
9306,rDSe05sxgfjcIRzaBFH4xg,Japanhako,712 Bloor Street W,Toronto,ON,M6G 1L4,43.663864600000004,-79.4179249,3.5,49,"Restaurants, Beer Bar, Sushi Bars, Bars, Japanese, Nightlife, Ramen, Tapas Bars",'no',True,u'full_bar',True,True,False,False,2,u'casual',u'average',True,True,False
9307,QgcVHtK4som693gpaCWh6A,Asada Mexican Grill,1991 Yonge Street,Toronto,ON,M4S 1Z8,43.7004579149,-79.3968301266,3.5,13,"Restaurants, Mexican",,True,u'beer_and_wine',True,False,False,True,2,'casual',u'average',False,True,True
9308,7xCt7OoZXH-FlLn12fLOjQ,Yuki Sushi Japanese Restaurant,209 Dundas St W,Toronto,ON,M5G,43.6547562,-79.38749250000001,2.0,3,"Sushi Bars, Japanese, Restaurants",,,,,,,,,u'casual',,,,
9309,aN05XavW175ZVOdGOAr1LQ,Curry Love,370 College Street,Toronto,ON,M5T 1S6,43.6572686,-79.4046849,4.5,24,"Restaurants, Thai",,True,u'none',False,True,False,,1,u'casual',u'average',False,False,True
9310,BSZlx3BkFCeFptrNWdEGJQ,Chef Of India,3187 Yonge Street,Toronto,ON,M4N 2K9,43.727571000000005,-79.4025787,4.0,7,"Restaurants, Indian",,True,,,,,,,,,,,
9311,tkDBNAV71Sp7LlWKEhtZUA,Pie Bar,"207 Queens Quay W, Suite 155",Toronto,ON,M5J,43.6382664028,-79.38046731899999,3.0,24,"Nightlife, Bars, Gelato, Italian, Food, Restaurants, Cocktail Bars, Pizza",u'free',True,u'full_bar',,True,,True,2,'casual',u'average',True,True,True
9312,W8Rv62fsDCbDp0L-Vl1NFg,Frank's Pizza House Restaurant,1352 St Clair Avenue W,Toronto,ON,M6E 1C4,43.6768656,-79.4492976,3.5,75,"Italian, Food, Pizza, Food Delivery Services, Restaurants",u'no',True,u'full_bar',True,True,True,True,2,u'casual',u'average',False,True,True
9313,mqlZSZ34ff6pJxn3dpTwAw,Doner King,"5651 Steeles Avenue E, Unit 10",Toronto,ON,M1V 5P6,43.831878,-79.266631,4.5,91,"Kebab, Food, Turkish, Donairs, Restaurants, Poutineries",u'no',True,u'none',False,False,False,False,1,'casual','average',True,False,True
9314,RDgXxpO-OYS7kN-WX-xh0g,Gale's Snack Bar,539 Eastern Ave,Toronto,ON,M4M 1C6,43.6582223,-79.33904090000001,4.0,27,"Restaurants, Diners",u'no',True,u'none',True,False,False,False,1,u'casual',u'quiet',False,False,True
9315,vT-VhKZWryo-Zw2WooUu4g,Papa Sol's,1966 Queen St E,Toronto,ON,M4L 1H9,43.6696804,-79.30174179999999,2.5,3,"Sandwiches, Restaurants",,True,u'beer_and_wine',,False,False,True,1,u'casual',,,True,True
9316,bnXypAZTHfUNL_r9Wmg-6w,Cold Stone Creamery,481 Danforth Avenue,Toronto,ON,M4K 1P5,43.6777571,-79.3494608,3.0,6,"Desserts, Ice Cream & Frozen Yogurt, Food",u'no',,,,,,,2,,,,,
9317,Z6zl_2P6ZqzzoKqyY74MJg,Five Guys,70 Weston Road,Toronto,ON,M6N 0A7,43.673888,-79.469605,3.0,14,"Restaurants, Fast Food, Burgers",u'no',True,'none',False,False,False,False,2,'casual',u'loud',False,True,True
9318,3zKqIaiW_DENjZNcd31W4A,South Pacific,1002 Dovercourt Road,Toronto,ON,M6H 2X8,43.66749420000001,-79.4320645,3.5,8,"Restaurants, Food, Chinese",u'no',True,u'none',False,False,False,True,1,u'casual',,False,True,True
9319,BMS760v7iXAZdRbkpmpPig,Splendid Chinese Cuisine,"436 Dundas Street W, 2nd Floor",Toronto,ON,M5T 1G6,43.65354489999999,-79.3956435,4.5,3,"Dim Sum, Restaurants, Chinese, Seafood",u'free',True,u'beer_and_wine',,True,False,,2,u'casual',u'average',True,True,True
9320,2eNoLBKdJaQE_psoOyekeQ,Sunny Joe's Cafe,250 Sorauren Avenue,Toronto,ON,M6R 1N1,43.647324700000006,-79.4438787,3.5,10,"Food, Coffee & Tea",,,,,,True,,1,,,,,
9321,52M-iwLEc185itv2BiuKmA,Buddy HK Cafe,2950 Birchmount Road,Toronto,ON,M1W 3G5,43.799339948400004,-79.30664688350001,3.0,18,"Cafes, Chinese, Restaurants",u'no',True,'beer_and_wine',True,True,False,False,2,'casual',u'quiet',True,True,True
9322,FATSrR3ZC1qjtQ3ApH4reQ,KFC,1265 Lawrence Avenue W,Toronto,ON,M6L 1A4,43.70985220000001,-79.47208,1.0,4,"Chicken Shop, Fast Food, American (Traditional), Restaurants, Chicken Wings",u'no',False,'none',False,False,False,False,3,'casual','very_loud',False,False,False
9323,L82O1ZFFQfjJxF0_PYWPnA,Guu Izakaya Toronto,1314 Queen Street W,Toronto,ON,M6K 1L4,43.6418673011,-79.4310904075,4.0,103,"Restaurants, Japanese, Tapas Bars, Izakaya",u'no',True,u'full_bar',False,True,False,True,2,'casual',u'loud',False,True,False
